,id,title,condition,thumbnail_id,catalog_product_id,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,thumbnail,currency_id,order_backend,price,original_price,sale_price,sold_quantity,available_quantity,official_store_id,use_thumbnail_id,accepts_mercadopago,tags,shipping,stop_time,seller,seller_address,address,attributes,installments,winner_item_id,catalog_listing,discounts,promotions,differential_pricing,inventory_id,variation_filters,variations_data
0,MLA1287994442,"Olla Tramontina Allegra 24  Cm 5,7 Lts Acero Oferta",new,649847-MLA44877116908_022021,MLA19996022,gold_pro,https://www.mercadolibre.com.ar/olla-tramontina-allegra-24-cm-57-lts-acero-oferta/p/MLA19996022,buy_it_now,MLA,MLA9181,MLA-KITCHEN_POTS,http://http2.mlstatic.com/D_649847-MLA44877116908_022021-I.jpg,ARS,1,18779.0,,,0,1,,True,True,"['good_quality_picture', 'good_quality_thumbnail', 'mshops_ahora-6', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","{'logistic_type': 'cross_docking', 'mode': 'me2', 'store_pick_up': False, 'free_shipping': True, 'tags': ['self_service_in', 'mandatory_free_shipping'], 'promise': None}",2042-12-17T04:00:00.000Z,"{'id': 142125695, 'nickname': 'TECNOFAST_', 'car_dealer': False, 'real_estate_agency': False, 'registration_date': '2013-07-15T14:44:08.000-04:00', 'tags': ['normal', 'credits_profile', 'eshop', 'mshops', 'medium_seller', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/TECNOFAST_', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 27103, 'completed': 430873, 'period': 'historic', 'ratings': {'negative': 0.05, 'neutral': 0.02, 'positive': 0.93}, 'total': 457976}, 'metrics': {'sales': {'period': '60 days', 'completed': 69871}, 'claims': {'period': '60 days', 'rate': 0.0092, 'value': 690}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0226, 'value': 1435}, 'cancellations': {'period': '60 days', 'rate': 0.0141, 'value': 1053}}}, 'eshop': {'eshop_id': 147223, 'seller': 142125695, 'nick_name': 'TECNOFAST_', 'eshop_status_id': 1, 'site_id': 'MLA', 'eshop_experience': 0, 'eshop_rubro': None, 'eshop_locations': [], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/142125695v58dba8.png'}}","{'comment': '', 'address_line': '', 'zip_code': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQk1PTjE2OTBa', 'name': 'Monte Castro'}}","{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQk1PTjE2OTBa', 'city_name': 'Monte Castro'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '433', 'value_name': 'Tramontina', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '433', 'name': 'Tramontina', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '2124234', 'value_name': 'Allegra', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2124234', 'name': 'Allegra', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': '13900123', 'value_name': 'Allegra 62654248', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '13900123', 'name': 'Allegra 62654248', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'string'}, {'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': '2726554', 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2726554', 'name': '1', 'struct': None, 'source': 1}], 'source': 1, 'value_type': 'number'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '1018476', 'value_name': '1.5 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 1.5, 'unit': 'kg'}, 'values': [{'id': '1018476', 'name': '1.5 kg', 'struct': {'number': 1.5, 'unit': 'kg'}, 'source': 1}], 'source': 1, 'value_type': 'number_unit'}]","{'quantity': 6, 'amount': 3129.83, 'rate': 0, 'currency_id': 'ARS'}",,True,,,{'id': 33678187},,,
1,MLA1152357290,Olla A Presión 7 Litros Marmicoc Olltrat07 T07 Aluminio,new,882452-MLA51112033336_082022,MLA21012227,gold_special,https://articulo.mercadolibre.com.ar/MLA-1152357290-olla-a-presion-7-litros-marmicoc-olltrat07-t07-aluminio-_JM,buy_it_now,MLA,MLA9181,MLA-KITCHEN_POTS,http://http2.mlstatic.com/D_882452-MLA51112033336_082022-I.jpg,ARS,2,17899.0,,,5,1,,True,True,"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","{'logistic_type': 'xd_drop_off', 'mode': 'me2', 'store_pick_up': False, 'free_shipping': True, 'tags': ['self_service_in', 'mandatory_free_shipping'], 'promise': None}",2042-08-07T04:00:00.000Z,"{'id': 29110304, 'nickname': 'SDC1986', 'car_dealer': False, 'real_estate_agency': False, 'registration_date': '2007-07-09T20:24:24.000-04:00', 'tags': ['normal', 'credits_profile', 'mshops', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/SDC1986', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 126, 'completed': 1930, 'period': 'historic', 'ratings': {'negative': 0, 'neutral': 0.02, 'positive': 0.98}, 'total': 2056}, 'metrics': {'sales': {'period': '60 days', 'completed': 607}, 'claims': {'period': '60 days', 'rate': 0, 'value': 1}, 'delayed_handling_time': {'period': '60 days', 'rate': 0, 'value': 0}, 'cancellations': {'period': '60 days', 'rate': 0, 'value': 1}}}}","{'comment': '', 'address_line': '', 'zip_code': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQkNPRzY5MTZa', 'name': 'Coghlan'}}","{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQkNPRzY5MTZa', 'city_name': 'Coghlan'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '2373769', 'value_name': 'Marmicoc', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2373769', 'name': 'Marmicoc', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '4958347', 'value_name': 'Olla a Presión', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '4958347', 'name': 'Olla a Presión', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Olltrat07', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Olltrat07', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'string'}, {'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}, {'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'number'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': None, 'value_name': '1.5 kg', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': {'number': 1.5, 'unit': 'kg'}, 'values': [{'id': None, 'name': '1.5 kg', 'struct': {'number': 1.5, 'unit': 'kg'}, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'number_unit'}]","{'quantity': 6, 'amount': 4425.53, 'rate': 48.35, 'currency_id': 'ARS'}",,,,,,,['COLOR'],"{'175016171867': {'thumbnail': 'http://http2.mlstatic.com/D_882452-MLA51112033336_082022-O.jpg', 'ratio': '1.40', 'name': 'Plateado', 'pictures_qty': 3}}"
2,MLA1100832118,Bateria De Cocina Set Ollas Allegra 4 Pzs Tramontina Acero,new,908941-MLA47322367522_092021,,gold_special,https://articulo.mercadolibre.com.ar/MLA-1100832118-bateria-de-cocina-set-ollas-allegra-4-pzs-tramontina-acero-_JM,buy_it_now,MLA,MLA30098,MLA-KITCHEN_COOKWARE_SETS,http://http2.mlstatic.com/D_908941-MLA47322367522_092021-I.jpg,ARS,3,46119.0,,,5,1,,True,True,"['good_quality_thumbnail', 'loyalty_discount_eligible', 'good_quality_picture', 'immediate_payment', 'cart_eligible']","{'logistic_type': 'xd_drop_off', 'mode': 'me2', 'store_pick_up': False, 'free_shipping': True, 'tags': ['self_service_in', 'mandatory_free_shipping'], 'promise': None}",2041-08-27T04:00:00.000Z,"{'id': 575126283, 'nickname': 'TORINOBAZAR', 'car_dealer': False, 'real_estate_agency': False, 'registration_date': '2020-05-27T15:27:01.000-04:00', 'tags': ['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/TORINOBAZAR', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 392, 'completed': 8438, 'period': 'historic', 'ratings': {'negative': 0.01, 'neutral': 0.02, 'positive': 0.97}, 'total': 8830}, 'metrics': {'sales': {'period': '60 days', 'completed': 1778}, 'claims': {'period': '60 days', 'rate': 0.0043, 'value': 8}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0125, 'value': 22}, 'cancellations': {'period': '60 days', 'rate': 0.0026, 'value': 5}}}, 'eshop': {'eshop_id': 480975, 'seller': 575126283, 'nick_name': 'TORINOBAZAR', 'eshop_status_id': 1, 'site_id': 'MLA', 'eshop_experience': 0, 'eshop_rubro': None, 'eshop_locations': [], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/575126283v657c9c.png'}}","{'comment': '', 'address_line': '', 'zip_code': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'city': {'id': None, 'name': 'Munro'}}","{'state_id': 'AR-B', 'state_name': 'Buenos Aires', 'city_id': None, 'city_name': 'Munro'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '433', 'value_name': 'Tramontina', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '433', 'name': 'Tramontina', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': None, 'value_name': 'Allegra', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Allegra', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': '65650/324', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '65650/324', 'struct': None, 'source': 6808261514773724}], 'source': 6808261514773724, 'value_type': 'string'}]","{'quantity': 6, 'amount': 11402.92, 'rate': 48.35, 'currency_id': 'ARS'}",,,,,,,['COLOR'],"{'173566020143': {'thumbnail': 'http://http2.mlstatic.com/D_908941-MLA47322367522_092021-O.jpg', 'ratio': '1.77', 'name': 'Plateado', 'pictures_qty': 7}}"
3,MLA929609347,Cacerola Tefal Pratika 24 Cm Olla Tapa Vidrio Antiadherente,new,955634-MLA47654284358_092021,MLA8933515,gold_special,https://articulo.mercadolibre.com.ar/MLA-929609347-cacerola-tefal-pratika-24-cm-olla-tapa-vidrio-antiadherente-_JM,buy_it_now,MLA,MLA9181,MLA-KITCHEN_POTS,http://http2.mlstatic.com/D_955634-MLA47654284358_092021-I.jpg,ARS,4,12699.0,,,5,1,,True,True,"['good_quality_picture', 'good_quality_thumbnail', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","{'logistic_type': 'cross_docking', 'mode': 'me2', 'store_pick_up': False, 'free_shipping': True, 'tags': ['self_service_in', 'mandatory_free_shipping'], 'promise': None}",2041-07-10T04:00:00.000Z,"{'id': 157925509, 'nickname': 'COOKING STORE', 'car_dealer': False, 'real_estate_agency': False, 'registration_date': '2014-04-28T14:23:15.000-04:00', 'tags': ['normal', 'credits_priority_4', 'eshop', 'medium_seller', 'credits_profile', 'mshops', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/COOKING+STORE', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 694, 'completed': 13954, 'period': 'historic', 'ratings': {'negative': 0.03, 'neutral': 0.01, 'positive': 0.96}, 'total': 14648}, 'metrics': {'sales': {'period': '60 days', 'completed': 2117}, 'claims': {'period': '60 days', 'rate': 0.0063, 'value': 14}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.055, 'value': 117}, 'cancellations': {'period': '60 days', 'rate': 0.0031, 'value': 7}}}, 'eshop': {'eshop_id': 251968, 'seller': 157925509, 'nick_name': 'COOKING STORE', 'eshop_status_id': 1, 'site_id': 'MLA', 'eshop_experience': 0, 'eshop_rubro': None, 'eshop_locations': [], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/157925509va0332f.png'}}","{'comment': '', 'address_line': '', 'zip_code': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQlZJTDc4MDda', 'name': 'Villa del Parque'}}","{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQlZJTDc4MDda', 'city_name': 'Villa del Parque'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '3631', 'value_name': 'Tefal', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '3631', 'name': 'Tefal', 'struct': None, 'source': 1138849081739375}], 'source': 1138849081739375, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '2373774', 'value_name': 'Pratika', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2373774', 'name': 'Pratika', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'PRÁTIKA', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'PRÁTIKA', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'string'}, {'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359391', 'value_name': 'Unidad', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359391', 'name': 'Unidad', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}, {'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '1', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '1', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'number'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '-1', 'value_name': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'number_unit'}]","{'quantity': 6, 'amount': 3139.83, 'rate': 48.35, 'currency_id': 'ARS'}",,,,,,,['COLOR'],"{'91192319346': {'thumbnail': 'http://http2.mlstatic.com/D_955634-MLA47654284358_092021-O.jpg', 'ratio': '1.75', 'name': 'Negro', 'pictures_qty': 2}}"
4,MLA852054216,Olla Pochoclera  Familiar Jovifel Con Cuchara De Regalo ,new,776761-MLA41931585076_052020,,gold_special,https://articulo.mercadolibre.com.ar/MLA-852054216-olla-pochoclera-familiar-jovifel-con-cuchara-de-regalo-_JM,buy_it_now,MLA,MLA418359,MLA-STOVETOP_POPCORN_POPPERS,http://http2.mlstatic.com/D_776761-MLA41931585076_052020-I.jpg,ARS,5,4759.0,,,500,1,,True,True,"['brand_verified', 'good_quality_picture', 'good_quality_thumbnail', 'loyalty_discount_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","{'logistic_type': 'cross_docking', 'mode': 'me2', 'store_pick_up': False, 'free_shipping': False, 'tags': ['self_service_in'], 'promise': None}",2042-03-11T17:59:59.000Z,"{'id': 116751523, 'nickname': 'DETODOCLAYPOLE', 'car_dealer': False, 'real_estate_agency': False, 'registration_date': '2012-07-13T11:56:03.000-04:00', 'tags': ['normal', 'eshop', 'mshops', 'credits_profile', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/DETODOCLAYPOLE', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 1623, 'completed': 37923, 'period': 'historic', 'ratings': {'negative': 0.02, 'neutral': 0.01, 'positive': 0.97}, 'total': 39546}, 'metrics': {'sales': {'period': '60 days', 'completed': 5591}, 'claims': {'period': '60 days', 'rate': 0.0047, 'value': 28}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0049, 'value': 28}, 'cancellations': {'period': '60 days', 'rate': 0.0064, 'value': 38}}}, 'eshop': {'eshop_id': 257865, 'seller': 116751523, 'nick_name': 'DETODOCLAYPOLE', 'eshop_status_id': 1, 'site_id': 'MLA', 'eshop_experience': 0, 'eshop_rubro': None, 'eshop_locations': [], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/logo-116751523-1675395426258.png'}}","{'comment': '', 'address_line': '', 'zip_code': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-B', 'name': 'Buenos Aires'}, 'city': {'id': None, 'name': 'Claypole'}}","{'state_id': 'AR-B', 'state_name': 'Buenos Aires', 'city_id': None, 'city_name': 'Claypole'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '922344', 'value_name': 'Jovifel', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '922344', 'name': 'Jovifel', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'list'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Aluminio tamaño familiar', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Aluminio tamaño familiar', 'struct': None, 'source': 2860837171021627}], 'source': 2860837171021627, 'value_type': 'string'}]","{'quantity': 6, 'amount': 1176.66, 'rate': 48.35, 'currency_id': 'ARS'}",,,,,,,['COLOR'],"{'54812961542': {'thumbnail': 'http://http2.mlstatic.com/D_776761-MLA41931585076_052020-O.jpg', 'ratio': '1.13', 'name': 'Gris', 'pictures_qty': 9}}"
5,MLA901025302,Juego De Ollas Set De 4 Piezas Tramontina Allegra 65650/324,new,963503-MLA44331302075_122020,MLA20025885,gold_special,https://articulo.mercadolibre.com.ar/MLA-901025302-juego-de-ollas-set-de-4-piezas-tramontina-allegra-65650324-_JM,buy_it_now,MLA,MLA9181,MLA-KITCHEN_POTS,http://http2.mlstatic.com/D_963503-MLA44331302075_122020-I.jpg,ARS,6,50099.0,,,50,1,2977.0,True,True,"['good_quality_picture', 'good_quality_thumbnail', 'brand_verified', 'catalog_listing_eligible', 'immediate_payment', 'cart_eligible', 'shipping_guaranteed']","{'logistic_type': 'cross_docking', 'mode': 'me2', 'store_pick_up': False, 'free_shipping': True, 'tags': ['self_service_in', 'mandatory_free_shipping'], 'promise': None}",2040-12-09T04:00:00.000Z,"{'id': 9877009, 'nickname': 'TIOMUSA', 'car_dealer': False, 'real_estate_agency': False, 'registration_date': '2002-06-12T00:00:00.000-04:00', 'tags': ['brand', 'large_seller', 'eshop', 'mshops', 'credits_profile', 'credits_priority_4', 'messages_as_seller'], 'car_dealer_logo': '', 'permalink': 'http://perfil.mercadolibre.com.ar/TIOMUSA', 'seller_reputation': {'level_id': '5_green', 'power_seller_status': 'platinum', 'transactions': {'canceled': 6297, 'completed': 109349, 'period': 'historic', 'ratings': {'negative': 0.02, 'neutral': 0.03, 'positive': 0.95}, 'total': 115646}, 'metrics': {'sales': {'period': '60 days', 'completed': 17376}, 'claims': {'period': '60 days', 'rate': 0.0078, 'value': 145}, 'delayed_handling_time': {'period': '60 days', 'rate': 0.0085, 'value': 120}, 'cancellations': {'period': '60 days', 'rate': 0.0034, 'value': 63}}}, 'eshop': {'eshop_id': 4138, 'seller': 9877009, 'nick_name': 'TIOMUSA', 'eshop_status_id': 2, 'site_id': 'MLA', 'eshop_experience': 1993, 'eshop_rubro': {'category_id': 'MLA5726', 'id': 'MLA5726', 'name': 'Electrodomésticos y Aires Ac.'}, 'eshop_locations': [{'city': {'id': 'TUxBQkNBQjM4MDda'}, 'country': {'id': 'AR'}, 'neighborhood': {'id': None}, 'state': {'id': 'AR-C'}}, {'city': {'id': 'TUxBQlBBVDI0ODFa'}, 'country': {'id': 'AR'}, 'neighborhood': {'id': None}, 'state': {'id': 'AR-C'}}, {'city': {'id': 'TUxBQlZJTDcwOTla'}, 'country': {'id': 'AR'}, 'neighborhood': {'id': None}, 'state': {'id': 'AR-C'}}, {'state': {'id': 'AR-C'}, 'city': {'id': 'TUxBQlZJTDQyMjBa'}, 'country': {'id': 'AR'}, 'neighborhood': {'id': None}}], 'eshop_logo_url': 'http://http2.mlstatic.com/eshops-logo/9877009vcbb1cf.png'}}","{'comment': '', 'address_line': '', 'zip_code': '', 'id': None, 'latitude': None, 'longitude': None, 'country': {'id': 'AR', 'name': 'Argentina'}, 'state': {'id': 'AR-C', 'name': 'Capital Federal'}, 'city': {'id': 'TUxBQkNBQjM4MDda', 'name': 'Caballito'}}","{'state_id': 'AR-C', 'state_name': 'Capital Federal', 'city_id': 'TUxBQkNBQjM4MDda', 'city_name': 'Caballito'}","[{'id': 'BRAND', 'name': 'Marca', 'value_id': '433', 'value_name': 'Tramontina', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '433', 'name': 'Tramontina', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'string'}, {'id': 'ITEM_CONDITION', 'name': 'Condición del ítem', 'value_id': '2230284', 'value_name': 'Nuevo', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2230284', 'name': 'Nuevo', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'list'}, {'id': 'LINE', 'name': 'Línea', 'value_id': '2124234', 'value_name': 'Allegra', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '2124234', 'name': 'Allegra', 'struct': None, 'source': 1000427007642219}], 'source': 1000427007642219, 'value_type': 'string'}, {'id': 'MODEL', 'name': 'Modelo', 'value_id': None, 'value_name': 'Allegra 65650/324', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': 'Allegra 65650/324', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'string'}, {'id': 'SALE_FORMAT', 'name': 'Formato de venta', 'value_id': '1359392', 'value_name': 'Pack', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '1359392', 'name': 'Pack', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'string'}, {'id': 'UNITS_PER_PACK', 'name': 'Unidades por pack', 'value_id': None, 'value_name': '4', 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': None, 'name': '4', 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'number'}, {'id': 'WEIGHT', 'name': 'Peso', 'value_id': '-1', 'value_name': None, 'attribute_group_id': 'OTHERS', 'attribute_group_name': 'Otros', 'value_struct': None, 'values': [{'id': '-1', 'name': None, 'struct': None, 'source': 3045741222775799}], 'source': 3045741222775799, 'value_type': 'number_unit'}]","{'quantity': 6, 'amount': 12386.98, 'rate': 48.35, 'currency_id': 'ARS'}",,,,,,,['COLOR'],"{'70654086992': {'thumbnail': 'http://http2.mlstatic.com/D_963503-MLA44331302075_122020-O.jpg', 'ratio': '1.73', 'name': 'Gris', 'pictures_qty': 6}}"
